Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-11,North Carolina,Gaston County,-37.0,-9.0,7.0,,-33.0,11.0
2020-04-11,North Carolina,Gates County,,,,,-39.0,
2020-04-11,North Carolina,Graham County,,,,,-49.0,
2020-04-11,North Carolina,Granville County,-22.0,-7.0,,,-32.0,23.0
2020-04-11,North Carolina,Greene County,-41.0,2.0,-17.0,,-25.0,
2020-04-11,North Carolina,Guilford County,-46.0,-11.0,50.0,-35.0,-40.0,12.0
2020-04-11,North Carolina,Halifax County,-32.0,1.0,,,-29.0,18.0
2020-04-11,North Carolina,Harnett County,-29.0,6.0,-15.0,-24.0,-28.0,10.0
2020-04-11,North Carolina,Haywood County,-36.0,-1.0,12.0,-36.0,-31.0,19.0
2020-04-11,North Carolina,Henderson County,-45.0,-3.0,81.0,-23.0,-35.0,11.0
2020-04-11,North Carolina,Hertford County,-43.0,47.0,,,-21.0,
2020-04-11,North Carolina,Hoke County,-25.0,8.0,,,-32.0,20.0
2020-04-11,North Carolina,Iredell County,-40.0,1.0,55.0,-28.0,-36.0,11.0
2020-04-11,North Carolina,Jackson County,-42.0,-9.0,9.0,,-50.0,17.0
2020-04-11,North Carolina,Johnston County,-34.0,-4.0,30.0,-30.0,-32.0,12.0
2020-04-11,North Carolina,Jones County,,-6.0,,,-53.0,
2020-04-11,North Carolina,Lee County,-30.0,1.0,,,-28.0,21.0
2020-04-11,North Carolina,Lenoir County,-31.0,12.0,,,-28.0,18.0
2020-04-11,North Carolina,Lincoln County,-18.0,16.0,,,-33.0,10.0
2020-04-11,North Carolina,Macon County,-35.0,-9.0,-15.0,,-33.0,14.0
2020-04-11,North Carolina,Madison County,-62.0,-12.0,,,-20.0,
2020-04-11,North Carolina,Martin County,-28.0,-4.0,,,-24.0,
2020-04-11,North Carolina,McDowell County,-20.0,5.0,9.0,-21.0,-18.0,18.0
2020-04-11,North Carolina,Mecklenburg County,-52.0,-9.0,-17.0,-68.0,-43.0,15.0
2020-04-11,North Carolina,Mitchell County,-33.0,-10.0,,,-24.0,
2020-04-11,North Carolina,Montgomery County,-34.0,4.0,9.0,-49.0,-26.0,-1.0
2020-04-11,North Carolina,Moore County,-48.0,-2.0,12.0,,-39.0,21.0
2020-04-11,North Carolina,Nash County,-36.0,3.0,,-32.0,-32.0,10.0
2020-04-11,North Carolina,New Hanover County,-51.0,-14.0,-25.0,-67.0,-39.0,13.0
2020-04-11,North Carolina,Northampton County,-67.0,21.0,,,-24.0,
2020-04-11,North Carolina,Onslow County,-35.0,-2.0,10.0,-71.0,-29.0,10.0
2020-04-11,North Carolina,Orange County,-52.0,-18.0,-4.0,-31.0,-41.0,14.0
2020-04-11,North Carolina,Pamlico County,-23.0,9.0,,,-45.0,
2020-04-11,North Carolina,Pasquotank County,-30.0,4.0,,,-21.0,20.0
2020-04-11,North Carolina,Pender County,-23.0,0.0,,,-23.0,20.0
2020-04-11,North Carolina,Perquimans County,-53.0,-2.0,,,-43.0,
2020-04-11,North Carolina,Person County,-26.0,10.0,,,-31.0,17.0
2020-04-11,North Carolina,Pitt County,-43.0,-10.0,-2.0,-29.0,-33.0,11.0
2020-04-11,North Carolina,Polk County,-48.0,-19.0,,,-29.0,
2020-04-11,North Carolina,Randolph County,-42.0,-2.0,-20.0,,-30.0,9.0
2020-04-11,North Carolina,Richmond County,-33.0,40.0,,,-24.0,11.0
2020-04-11,North Carolina,Robeson County,-29.0,7.0,,-40.0,-23.0,7.0
2020-04-11,North Carolina,Rockingham County,-23.0,6.0,,-34.0,-30.0,10.0
2020-04-11,North Carolina,Rowan County,-39.0,2.0,35.0,-27.0,-33.0,10.0
2020-04-11,North Carolina,Rutherford County,-31.0,4.0,9.0,,-26.0,17.0
2020-04-11,North Carolina,Sampson County,-23.0,8.0,,,-27.0,17.0
2020-04-11,North Carolina,Scotland County,-21.0,-7.0,,,-30.0,12.0
2020-04-11,North Carolina,Stanly County,-28.0,1.0,,,-33.0,20.0
2020-04-11,North Carolina,Stokes County,-29.0,15.0,-22.0,,-30.0,15.0
2020-04-11,North Carolina,Surry County,-30.0,4.0,-11.0,-31.0,-29.0,19.0
2020-04-11,North Carolina,Swain County,-75.0,0.0,-25.0,,-56.0,
2020-04-11,North Carolina,Transylvania County,-25.0,-19.0,-8.0,,-24.0,6.0
2020-04-11,North Carolina,Union County,-35.0,0.0,-14.0,-31.0,-35.0,13.0
2020-04-11,North Carolina,Vance County,-29.0,5.0,,,-30.0,19.0
2020-04-11,North Carolina,Wake County,-49.0,-18.0,26.0,-71.0,-40.0,15.0
2020-04-11,North Carolina,Warren County,-4.0,7.0,,,-23.0,
2020-04-11,North Carolina,Washington County,-29.0,4.0,,,-38.0,
2020-04-11,North Carolina,Watauga County,-62.0,-32.0,28.0,,-43.0,18.0
2020-04-11,North Carolina,Wayne County,-35.0,0.0,-37.0,-29.0,-30.0,9.0
2020-04-11,North Carolina,Wilkes County,-36.0,14.0,-26.0,,-35.0,17.0
2020-04-11,North Carolina,Wilson County,-32.0,3.0,-11.0,,-25.0,10.0
2020-04-11,North Carolina,Yadkin County,-46.0,0.0,,,-35.0,15.0
2020-04-11,North Carolina,Yancey County,-41.0,-5.0,,,-19.0,
2020-04-11,North Dakota,Total,-48.0,1.0,-18.0,-43.0,-28.0,15.0
2020-04-11,North Dakota,Barnes County,-34.0,,,,-41.0,
2020-04-11,North Dakota,Bottineau County,-34.0,,,,-51.0,
2020-04-11,North Dakota,Burleigh County,-51.0,-8.0,-15.0,-54.0,-32.0,14.0
2020-04-11,North Dakota,Cass County,-56.0,-11.0,8.0,-38.0,-32.0,15.0
2020-04-11,North Dakota,Dunn County,-56.0,-17.0,-54.0,,,
2020-04-11,North Dakota,Grand Forks County,-51.0,1.0,-53.0,-51.0,-31.0,24.0
2020-04-11,North Dakota,McKenzie County,-48.0,-21.0,,-45.0,-31.0,
2020-04-11,North Dakota,McLean County,-63.0,,,,-40.0,
2020-04-11,North Dakota,Mercer County,,6.0,,,-41.0,
2020-04-11,North Dakota,Morton County,-45.0,6.0,,-11.0,-35.0,19.0
2020-04-11,North Dakota,Mountrail County,-67.0,-25.0,,,-36.0,
2020-04-11,North Dakota,Pembina County,,,,,-44.0,
2020-04-11,North Dakota,Ramsey County,-42.0,-16.0,,,-41.0,
2020-04-11,North Dakota,Ransom County,,,,,-56.0,
2020-04-11,North Dakota,Richland County,-38.0,2.0,,,-29.0,
2020-04-11,North Dakota,Rolette County,-33.0,,,,-57.0,
2020-04-11,North Dakota,Sargent County,,,,,-56.0,
2020-04-11,North Dakota,Stark County,-41.0,3.0,,,-23.0,14.0
2020-04-11,North Dakota,Stutsman County,-34.0,-16.0,,,-25.0,
2020-04-11,North Dakota,Traill County,,,,,-50.0,
2020-04-11,North Dakota,Walsh County,-33.0,,,,-41.0,
2020-04-11,North Dakota,Ward County,-42.0,10.0,,-57.0,-30.0,21.0
2020-04-11,North Dakota,Williams County,-37.0,4.0,,-37.0,-29.0,21.0
2020-04-11,Ohio,Total,-41.0,-2.0,82.0,-28.0,-37.0,12.0
2020-04-11,Ohio,Adams County,-39.0,32.0,,,-23.0,-2.0
2020-04-11,Ohio,Allen County,-44.0,-2.0,11.0,-20.0,-32.0,12.0
2020-04-11,Ohio,Ashland County,-36.0,8.0,,,-40.0,23.0
2020-04-11,Ohio,Ashtabula County,-29.0,8.0,81.0,-28.0,-29.0,11.0
2020-04-11,Ohio,Athens County,-53.0,-6.0,,,-39.0,18.0
2020-04-11,Ohio,Auglaize County,-39.0,-3.0,,,-28.0,22.0
2020-04-11,Ohio,Belmont County,-40.0,32.0,,-36.0,-27.0,19.0
2020-04-11,Ohio,Brown County,-31.0,10.0,,,-24.0,19.0
2020-04-11,Ohio,Butler County,-45.0,-6.0,136.0,-12.0,-34.0,12.0
2020-04-11,Ohio,Carroll County,-37.0,-8.0,,,-30.0,0.0
2020-04-11,Ohio,Champaign County,-34.0,-5.0,,,-39.0,20.0
2020-04-11,Ohio,Clark County,-32.0,1.0,,-15.0,-31.0,10.0
2020-04-11,Ohio,Clermont County,-39.0,-8.0,68.0,,-37.0,12.0
2020-04-11,Ohio,Clinton County,-37.0,6.0,,17.0,-31.0,22.0
2020-04-11,Ohio,Columbiana County,-28.0,17.0,,,-37.0,12.0
2020-04-11,Ohio,Coshocton County,-28.0,0.0,,,-23.0,16.0
2020-04-11,Ohio,Crawford County,-32.0,1.0,,,-38.0,22.0
2020-04-11,Ohio,Cuyahoga County,-47.0,-1.0,67.0,-38.0,-40.0,13.0
2020-04-11,Ohio,Darke County,-29.0,0.0,,,-27.0,23.0
2020-04-11,Ohio,Defiance County,-39.0,4.0,,,-31.0,20.0
2020-04-11,Ohio,Delaware County,-58.0,-17.0,137.0,-37.0,-41.0,14.0
2020-04-11,Ohio,Erie County,-42.0,2.0,2.0,,-43.0,12.0
2020-04-11,Ohio,Fairfield County,-45.0,-2.0,58.0,,-29.0,12.0
2020-04-11,Ohio,Fayette County,-35.0,-4.0,,-32.0,-31.0,9.0
2020-04-11,Ohio,Franklin County,-46.0,-9.0,43.0,-38.0,-40.0,13.0
2020-04-11,Ohio,Fulton County,-33.0,7.0,,-45.0,-32.0,26.0
2020-04-11,Ohio,Gallia County,-35.0,-6.0,,-17.0,-21.0,
2020-04-11,Ohio,Geauga County,-37.0,-6.0,10.0,,-39.0,27.0
2020-04-11,Ohio,Greene County,-47.0,-3.0,144.0,,-37.0,12.0
2020-04-11,Ohio,Guernsey County,-32.0,-8.0,,-28.0,-27.0,15.0
2020-04-11,Ohio,Hamilton County,-47.0,-7.0,94.0,-18.0,-38.0,13.0
2020-04-11,Ohio,Hancock County,-46.0,-5.0,,-28.0,-45.0,26.0
2020-04-11,Ohio,Hardin County,-30.0,3.0,,,-38.0,13.0
2020-04-11,Ohio,Harrison County,-2.0,5.0,,,-25.0,
2020-04-11,Ohio,Henry County,-34.0,-6.0,,-40.0,-36.0,13.0
2020-04-11,Ohio,Highland County,-16.0,4.0,,,-27.0,19.0
2020-04-11,Ohio,Hocking County,-42.0,-11.0,-35.0,,-32.0,-3.0
2020-04-11,Ohio,Holmes County,-53.0,-13.0,,,-31.0,-1.0
2020-04-11,Ohio,Huron County,-31.0,13.0,,,-38.0,22.0
2020-04-11,Ohio,Jackson County,-25.0,27.0,,-35.0,-28.0,-1.0
2020-04-11,Ohio,Jefferson County,-28.0,14.0,,-17.0,-30.0,19.0
2020-04-11,Ohio,Knox County,-26.0,14.0,,,-36.0,22.0
2020-04-11,Ohio,Lake County,-43.0,-1.0,120.0,-30.0,-37.0,14.0
2020-04-11,Ohio,Lawrence County,-28.0,-4.0,,,-31.0,19.0
2020-04-11,Ohio,Licking County,-35.0,-3.0,9.0,-32.0,-33.0,12.0
2020-04-11,Ohio,Logan County,-22.0,4.0,,,-48.0,23.0
2020-04-11,Ohio,Lorain County,-36.0,10.0,114.0,-59.0,-35.0,12.0
2020-04-11,Ohio,Lucas County,-48.0,0.0,61.0,-12.0,-38.0,14.0
2020-04-11,Ohio,Madison County,-40.0,-9.0,,-24.0,-35.0,21.0
2020-04-11,Ohio,Mahoning County,-42.0,0.0,97.0,-34.0,-38.0,13.0
2020-04-11,Ohio,Marion County,-29.0,5.0,,,-39.0,21.0
2020-04-11,Ohio,Medina County,-41.0,4.0,,-30.0,-34.0,14.0
2020-04-11,Ohio,Meigs County,-29.0,,,,-18.0,
2020-04-11,Ohio,Mercer County,-34.0,-6.0,,,-32.0,22.0
2020-04-11,Ohio,Miami County,-36.0,-4.0,-4.0,,-35.0,12.0
2020-04-11,Ohio,Monroe County,-57.0,-6.0,,,-44.0,
2020-04-11,Ohio,Montgomery County,-45.0,-3.0,87.0,2.0,-37.0,12.0
2020-04-11,Ohio,Morgan County,-22.0,20.0,,,-34.0,
2020-04-11,Ohio,Morrow County,-45.0,-6.0,,-33.0,-31.0,18.0
2020-04-11,Ohio,Muskingum County,-33.0,-6.0,,-21.0,-30.0,10.0
2020-04-11,Ohio,Noble County,-53.0,9.0,,-17.0,-39.0,
2020-04-11,Ohio,Ottawa County,-32.0,6.0,,,-32.0,22.0
2020-04-11,Ohio,Paulding County,11.0,13.0,,,-38.0,
2020-04-11,Ohio,Perry County,-5.0,3.0,,,-25.0,10.0
2020-04-11,Ohio,Pickaway County,-21.0,5.0,,-5.0,-25.0,20.0
2020-04-11,Ohio,Pike County,-22.0,-5.0,,,-22.0,
2020-04-11,Ohio,Portage County,-41.0,-2.0,22.0,-40.0,-38.0,13.0
2020-04-11,Ohio,Preble County,-23.0,-20.0,,1.0,-32.0,22.0
2020-04-11,Ohio,Putnam County,-37.0,17.0,,,-40.0,16.0
2020-04-11,Ohio,Richland County,-46.0,-5.0,,-32.0,-39.0,11.0
2020-04-11,Ohio,Ross County,-38.0,7.0,,3.0,-25.0,17.0
2020-04-11,Ohio,Sandusky County,-30.0,5.0,,-52.0,-35.0,25.0
2020-04-11,Ohio,Scioto County,-33.0,0.0,,,-22.0,15.0
2020-04-11,Ohio,Seneca County,-27.0,10.0,,,-38.0,26.0
2020-04-11,Ohio,Shelby County,-26.0,-15.0,,-29.0,-41.0,21.0
2020-04-11,Ohio,Stark County,-40.0,-3.0,89.0,-7.0,-35.0,12.0
2020-04-11,Ohio,Summit County,-43.0,0.0,59.0,-23.0,-39.0,13.0
2020-04-11,Ohio,Trumbull County,-38.0,8.0,87.0,-19.0,-37.0,12.0
2020-04-11,Ohio,Tuscarawas County,-35.0,9.0,,,-35.0,12.0
2020-04-11,Ohio,Union County,-38.0,1.0,,,-40.0,30.0
2020-04-11,Ohio,Van Wert County,-25.0,-8.0,,,-34.0,19.0
2020-04-11,Ohio,Vinton County,-56.0,9.0,,,-46.0,
2020-04-11,Ohio,Warren County,-45.0,5.0,75.0,-24.0,-37.0,13.0
2020-04-11,Ohio,Washington County,-40.0,-2.0,,,-31.0,19.0
2020-04-11,Ohio,Wayne County,-46.0,1.0,,-35.0,-36.0,12.0
2020-04-11,Ohio,Williams County,-32.0,-11.0,,-58.0,-32.0,21.0
2020-04-11,Ohio,Wood County,-46.0,-16.0,-7.0,-31.0,-40.0,14.0
2020-04-11,Ohio,Wyandot County,-40.0,6.0,,-14.0,-39.0,6.0
2020-04-11,Oklahoma,Total,-38.0,-1.0,-8.0,-27.0,-32.0,12.0
2020-04-11,Oklahoma,Adair County,-22.0,8.0,,,-33.0,
2020-04-11,Oklahoma,Atoka County,-31.0,-24.0,,-33.0,-28.0,
2020-04-11,Oklahoma,Beckham County,-31.0,-8.0,,-20.0,-22.0,
2020-04-11,Oklahoma,Blaine County,-30.0,-4.0,,,-36.0,
2020-04-11,Oklahoma,Bryan County,-36.0,-19.0,,-38.0,-31.0,16.0
2020-04-11,Oklahoma,Caddo County,-12.0,7.0,,-23.0,-25.0,
2020-04-11,Oklahoma,Canadian County,-34.0,-14.0,26.0,-17.0,-35.0,14.0
2020-04-11,Oklahoma,Carter County,-37.0,9.0,,-25.0,-29.0,15.0
2020-04-11,Oklahoma,Cherokee County,-26.0,-1.0,,,-31.0,18.0
2020-04-11,Oklahoma,Choctaw County,-25.0,-5.0,,,-21.0,
2020-04-11,Oklahoma,Cleveland County,-46.0,-9.0,-28.0,,-37.0,14.0
2020-04-11,Oklahoma,Coal County,,,,,-38.0,
2020-04-11,Oklahoma,Comanche County,-49.0,0.0,-18.0,-33.0,-36.0,13.0
2020-04-11,Oklahoma,Cotton County,,-23.0,,-51.0,-41.0,
2020-04-11,Oklahoma,Craig County,-18.0,-25.0,,-2.0,-22.0,
2020-04-11,Oklahoma,Creek County,-20.0,12.0,-37.0,,-30.0,17.0
2020-04-11,Oklahoma,Custer County,-30.0,-8.0,,-24.0,-33.0,
2020-04-11,Oklahoma,Delaware County,-17.0,22.0,,-22.0,-25.0,13.0
2020-04-11,Oklahoma,Garfield County,-30.0,6.0,-54.0,-31.0,-23.0,16.0
2020-04-11,Oklahoma,Garvin County,-25.0,2.0,-56.0,-20.0,-24.0,-4.0
2020-04-11,Oklahoma,Grady County,-35.0,6.0,,,-24.0,16.0
2020-04-11,Oklahoma,Greer County,,,,,-43.0,
2020-04-11,Oklahoma,Haskell County,-20.0,-12.0,,,-30.0,
2020-04-11,Oklahoma,Hughes County,-6.0,8.0,,,-24.0,
2020-04-11,Oklahoma,Jackson County,-43.0,-2.0,,,-20.0,9.0
2020-04-11,Oklahoma,Jefferson County,,-4.0,,,-46.0,
2020-04-11,Oklahoma,Johnston County,-58.0,9.0,,,-40.0,
2020-04-11,Oklahoma,Kay County,-17.0,17.0,,-32.0,-28.0,17.0
2020-04-11,Oklahoma,Kingfisher County,-24.0,,,,-36.0,
2020-04-11,Oklahoma,Kiowa County,-15.0,-2.0,,,-32.0,
2020-04-11,Oklahoma,Latimer County,-26.0,-11.0,,,-44.0,
2020-04-11,Oklahoma,Le Flore County,-28.0,5.0,,,-29.0,11.0
2020-04-11,Oklahoma,Lincoln County,-35.0,-5.0,,,-26.0,12.0
2020-04-11,Oklahoma,Logan County,-40.0,-3.0,,-18.0,-25.0,17.0
2020-04-11,Oklahoma,Love County,-50.0,-13.0,,,-44.0,
2020-04-11,Oklahoma,Major County,,,,,-38.0,
2020-04-11,Oklahoma,Marshall County,-29.0,7.0,,,-21.0,
2020-04-11,Oklahoma,Mayes County,-29.0,3.0,,-22.0,-24.0,16.0
2020-04-11,Oklahoma,McClain County,-23.0,-7.0,,-52.0,-36.0,15.0
2020-04-11,Oklahoma,McCurtain County,-34.0,-4.0,2.0,-23.0,-22.0,7.0
2020-04-11,Oklahoma,McIntosh County,-31.0,24.0,,-24.0,-23.0,
2020-04-11,Oklahoma,Murray County,-31.0,0.0,-19.0,,-35.0,
2020-04-11,Oklahoma,Muskogee County,-32.0,10.0,19.0,-28.0,-23.0,14.0
2020-04-11,Oklahoma,Noble County,-40.0,-7.0,,-62.0,-50.0,
2020-04-11,Oklahoma,Nowata County,-51.0,-2.0,,-28.0,-52.0,
2020-04-11,Oklahoma,Okfuskee County,-41.0,-4.0,,-41.0,-44.0,
2020-04-11,Oklahoma,Oklahoma County,-45.0,-4.0,-17.0,-34.0,-35.0,13.0
2020-04-11,Oklahoma,Okmulgee County,-19.0,0.0,,-27.0,-26.0,15.0
2020-04-11,Oklahoma,Osage County,-18.0,12.0,,,-28.0,17.0
2020-04-11,Oklahoma,Ottawa County,-21.0,-2.0,,,-34.0,10.0
2020-04-11,Oklahoma,Pawnee County,-32.0,-11.0,,,-26.0,
2020-04-11,Oklahoma,Payne County,-43.0,-12.0,10.0,,-31.0,21.0
2020-04-11,Oklahoma,Pittsburg County,-36.0,12.0,-38.0,-49.0,-27.0,13.0
2020-04-11,Oklahoma,Pontotoc County,-35.0,-6.0,,,-33.0,15.0
2020-04-11,Oklahoma,Pottawatomie County,-39.0,13.0,-56.0,,-32.0,19.0
2020-04-11,Oklahoma,Pushmataha County,-37.0,4.0,,,-33.0,
2020-04-11,Oklahoma,Rogers County,-34.0,3.0,16.0,,-32.0,12.0
2020-04-11,Oklahoma,Seminole County,-20.0,13.0,,-11.0,-26.0,
2020-04-11,Oklahoma,Sequoyah County,-23.0,4.0,,-25.0,-28.0,12.0
2020-04-11,Oklahoma,Stephens County,-34.0,2.0,,,-28.0,15.0
2020-04-11,Oklahoma,Texas County,-31.0,-12.0,,-28.0,-25.0,
2020-04-11,Oklahoma,Tillman County,-14.0,0.0,,,-48.0,
2020-04-11,Oklahoma,Tulsa County,-44.0,0.0,-31.0,-6.0,-36.0,12.0
2020-04-11,Oklahoma,Wagoner County,-12.0,4.0,,,-34.0,18.0
2020-04-11,Oklahoma,Washington County,-40.0,7.0,,,-28.0,17.0
2020-04-11,Oklahoma,Washita County,,-17.0,,,-31.0,
2020-04-11,Oklahoma,Woods County,-19.0,,4.0,,-38.0,
2020-04-11,Oklahoma,Woodward County,-39.0,-11.0,,,-18.0,
2020-04-11,Oregon,Total,-45.0,-7.0,16.0,-41.0,-36.0,12.0
2020-04-11,Oregon,Baker County,-38.0,-10.0,,-27.0,-31.0,
2020-04-11,Oregon,Benton County,-54.0,-21.0,44.0,-49.0,-44.0,23.0
2020-04-11,Oregon,Clackamas County,-46.0,-9.0,6.0,-27.0,-37.0,13.0
2020-04-11,Oregon,Clatsop County,-55.0,-23.0,-25.0,-61.0,-40.0,16.0
2020-04-11,Oregon,Columbia County,-31.0,-2.0,58.0,,-32.0,16.0
2020-04-11,Oregon,Coos County,-33.0,3.0,-11.0,,-34.0,13.0
2020-04-11,Oregon,Crook County,-32.0,-15.0,,,-33.0,-1.0
2020-04-11,Oregon,Curry County,-47.0,-10.0,16.0,,-31.0,
2020-04-11,Oregon,Deschutes County,-46.0,-8.0,-14.0,-61.0,-37.0,11.0
2020-04-11,Oregon,Douglas County,-30.0,10.0,17.0,-11.0,-26.0,7.0
2020-04-11,Oregon,Grant County,-70.0,-19.0,,,-28.0,
2020-04-11,Oregon,Harney County,-41.0,-6.0,,,-22.0,
2020-04-11,Oregon,Hood River County,-48.0,6.0,-3.0,,-41.0,
2020-04-11,Oregon,Jackson County,-40.0,-1.0,44.0,-37.0,-33.0,8.0
2020-04-11,Oregon,Jefferson County,-36.0,-6.0,,-8.0,-33.0,0.0
2020-04-11,Oregon,Josephine County,-32.0,3.0,64.0,-37.0,-29.0,8.0
2020-04-11,Oregon,Klamath County,-36.0,7.0,18.0,-20.0,-28.0,7.0
2020-04-11,Oregon,Lake County,-38.0,,,,-30.0,
2020-04-11,Oregon,Lane County,-45.0,-9.0,29.0,-48.0,-37.0,11.0
2020-04-11,Oregon,Lincoln County,-58.0,-24.0,-43.0,,-45.0,16.0
2020-04-11,Oregon,Linn County,-32.0,4.0,38.0,-27.0,-28.0,10.0
2020-04-11,Oregon,Malheur County,-21.0,11.0,,1.0,-17.0,7.0
2020-04-11,Oregon,Marion County,-41.0,-1.0,37.0,-26.0,-30.0,11.0
2020-04-11,Oregon,Morrow County,-41.0,,,-21.0,-21.0,
2020-04-11,Oregon,Multnomah County,-60.0,-15.0,5.0,-54.0,-43.0,14.0
2020-04-11,Oregon,Polk County,-27.0,6.0,41.0,,-37.0,11.0
2020-04-11,Oregon,Sherman County,,,,-28.0,,
2020-04-11,Oregon,Tillamook County,-56.0,-13.0,-10.0,,-29.0,-1.0
2020-04-11,Oregon,Umatilla County,-27.0,20.0,13.0,-23.0,-28.0,8.0
2020-04-11,Oregon,Union County,-30.0,-31.0,,-34.0,-26.0,0.0
2020-04-11,Oregon,Wallowa County,-68.0,-14.0,,,-27.0,
2020-04-11,Oregon,Wasco County,-33.0,1.0,12.0,,-31.0,7.0
2020-04-11,Oregon,Washington County,-47.0,-15.0,47.0,-43.0,-39.0,14.0
2020-04-11,Oregon,Yamhill County,-34.0,-4.0,66.0,-63.0,-33.0,11.0
2020-04-11,Pennsylvania,Total,-47.0,-12.0,19.0,-50.0,-40.0,15.0
2020-04-11,Pennsylvania,Adams County,-54.0,-3.0,16.0,,-40.0,14.0
2020-04-11,Pennsylvania,Allegheny County,-54.0,-8.0,8.0,-52.0,-45.0,15.0
2020-04-11,Pennsylvania,Armstrong County,-35.0,5.0,,,-33.0,24.0
2020-04-11,Pennsylvania,Beaver County,-42.0,2.0,14.0,-52.0,-42.0,14.0
2020-04-11,Pennsylvania,Bedford County,-45.0,10.0,,-79.0,-28.0,18.0
2020-04-11,Pennsylvania,Berks County,-45.0,-14.0,53.0,-38.0,-43.0,15.0
2020-04-11,Pennsylvania,Blair County,-51.0,-6.0,-36.0,-35.0,-34.0,12.0
2020-04-11,Pennsylvania,Bradford County,-31.0,10.0,,,-18.0,22.0
2020-04-11,Pennsylvania,Bucks County,-47.0,-24.0,54.0,-44.0,-41.0,16.0
2020-04-11,Pennsylvania,Butler County,-47.0,-35.0,0.0,-31.0,-40.0,14.0
2020-04-11,Pennsylvania,Cambria County,-46.0,-3.0,,,-32.0,12.0
2020-04-11,Pennsylvania,Carbon County,-35.0,-7.0,-13.0,,-38.0,24.0
2020-04-11,Pennsylvania,Centre County,-64.0,-21.0,-5.0,-45.0,-47.0,15.0
2020-04-11,Pennsylvania,Chester County,-49.0,-24.0,12.0,-69.0,-40.0,15.0
2020-04-11,Pennsylvania,Clarion County,-46.0,-13.0,,,-23.0,10.0
2020-04-11,Pennsylvania,Clearfield County,-39.0,-5.0,-34.0,-7.0,-27.0,11.0
2020-04-11,Pennsylvania,Clinton County,-28.0,-13.0,,-38.0,-27.0,17.0
2020-04-11,Pennsylvania,Columbia County,-44.0,11.0,,-32.0,-34.0,26.0
2020-04-11,Pennsylvania,Crawford County,-35.0,11.0,,,-38.0,24.0
2020-04-11,Pennsylvania,Cumberland County,-51.0,-9.0,83.0,-31.0,-38.0,14.0
2020-04-11,Pennsylvania,Dauphin County,-53.0,-24.0,28.0,-55.0,-37.0,14.0
2020-04-11,Pennsylvania,Delaware County,-44.0,-14.0,57.0,-39.0,-40.0,16.0
2020-04-11,Pennsylvania,Elk County,-32.0,-8.0,,,-38.0,8.0
2020-04-11,Pennsylvania,Erie County,-46.0,6.0,80.0,-39.0,-40.0,13.0
2020-04-11,Pennsylvania,Fayette County,-35.0,8.0,-34.0,,-36.0,11.0
2020-04-11,Pennsylvania,Franklin County,-38.0,-6.0,-15.0,-24.0,-35.0,12.0
2020-04-11,Pennsylvania,Fulton County,-12.0,-27.0,,-65.0,-53.0,
2020-04-11,Pennsylvania,Greene County,-33.0,-10.0,,,-30.0,3.0
2020-04-11,Pennsylvania,Huntingdon County,-36.0,4.0,,,-25.0,18.0
2020-04-11,Pennsylvania,Indiana County,-43.0,-11.0,,,-29.0,25.0
2020-04-11,Pennsylvania,Jefferson County,-35.0,-4.0,,-29.0,-24.0,16.0
2020-04-11,Pennsylvania,Juniata County,-48.0,-34.0,,,-42.0,
2020-04-11,Pennsylvania,Lackawanna County,-49.0,0.0,64.0,-42.0,-37.0,13.0
2020-04-11,Pennsylvania,Lancaster County,-51.0,-19.0,36.0,-54.0,-39.0,15.0
2020-04-11,Pennsylvania,Lawrence County,-33.0,0.0,-50.0,,-29.0,11.0
2020-04-11,Pennsylvania,Lebanon County,-39.0,-6.0,-42.0,-33.0,-37.0,14.0
2020-04-11,Pennsylvania,Lehigh County,-53.0,-16.0,46.0,-54.0,-41.0,16.0
2020-04-11,Pennsylvania,Luzerne County,-50.0,-6.0,51.0,-31.0,-40.0,14.0
2020-04-11,Pennsylvania,Lycoming County,-46.0,-1.0,-28.0,-29.0,-33.0,12.0
2020-04-11,Pennsylvania,McKean County,-41.0,-3.0,,,-28.0,16.0
2020-04-11,Pennsylvania,Mercer County,-49.0,-17.0,,,-37.0,12.0
2020-04-11,Pennsylvania,Mifflin County,-32.0,-9.0,,,-26.0,24.0
2020-04-11,Pennsylvania,Monroe County,-53.0,-4.0,-6.0,-63.0,-47.0,16.0
2020-04-11,Pennsylvania,Montgomery County,-55.0,-25.0,62.0,-52.0,-45.0,17.0
2020-04-11,Pennsylvania,Montour County,-60.0,-33.0,,,-28.0,
2020-04-11,Pennsylvania,Northampton County,-51.0,-13.0,73.0,-42.0,-41.0,16.0
2020-04-11,Pennsylvania,Northumberland County,-40.0,10.0,,-20.0,-29.0,12.0
2020-04-11,Pennsylvania,Perry County,-31.0,10.0,,,-30.0,27.0
2020-04-11,Pennsylvania,Philadelphia County,-54.0,-17.0,-37.0,-55.0,-43.0,16.0
2020-04-11,Pennsylvania,Pike County,-42.0,16.0,,,-39.0,28.0
2020-04-11,Pennsylvania,Potter County,-38.0,1.0,,,-25.0,
2020-04-11,Pennsylvania,Schuylkill County,-34.0,4.0,-43.0,-30.0,-35.0,12.0
2020-04-11,Pennsylvania,Snyder County,-49.0,-6.0,,,-29.0,12.0
